Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
971885,509.8849999,1,incongruent,Non-Social,Second,2
971885,436.74,1,incongruent,Non-Social,Second,2
971885,416.9050001,1,congruent,Non-Social,Second,2
971885,364.775,1,congruent,Non-Social,Second,2
971885,419.1149999,1,congruent,Non-Social,Second,2
971885,436.035,1,congruent,Non-Social,Second,2
971885,556.6949999,1,incongruent,Non-Social,Second,2
971885,476.225,1,congruent,Non-Social,Second,2
971885,469.8450001,1,congruent,Non-Social,Second,2
971885,509.355,1,incongruent,Non-Social,Second,2
971885,496.86,1,congruent,Non-Social,Second,2
971885,485.7249999,1,incongruent,Non-Social,Second,2
971885,791.955,1,congruent,Social,First,3
971885,551.2849999,1,incongruent,Social,First,3
971885,464.665,1,incongruent,Social,First,3
971885,492.43,1,incongruent,Social,First,3
971885,520.405,1,incongruent,Social,First,3
971885,814.8149999,1,incongruent,Social,First,3
971885,485.49,1,congruent,Social,First,3
971885,462.91,1,incongruent,Social,First,3
971885,523.425,1,incongruent,Social,First,3
971885,389.825,1,congruent,Social,First,3
971885,448.555,1,incongruent,Social,First,3
971885,429.5699999,1,congruent,Social,First,3
971885,503.775,1,incongruent,Social,First,3
971885,408.9949999,1,congruent,Social,First,3
971885,388.835,1,congruent,Social,First,3
971885,424.72,1,incongruent,Social,First,3
971885,438.5350001,1,congruent,Social,First,3
971885,540.6750001,1,incongruent,Social,First,3
971885,420.9349999,1,incongruent,Social,First,3
971885,419.495,1,congruent,Social,First,3
971885,438.415,1,congruent,Social,First,3
971885,478.585,1,incongruent,Social,First,3
971885,437.8950001,1,incongruent,Social,First,3
971885,430.51,1,incongruent,Social,First,3
971885,383.99,1,congruent,Social,First,3
971885,406.43,1,congruent,Social,First,3
971885,435.435,1,congruent,Social,First,3
971885,394.03,0,incongruent,Social,First,3
971885,585.8999999,1,congruent,Social,First,3
971885,381.405,1,congruent,Social,First,3
971885,426.77,1,congruent,Social,First,3
971885,403.9950001,1,congruent,Social,First,3
971885,500.685,1,congruent,Social,First,3
971885,429.555,0,incongruent,Social,First,3
971885,541.6649999,1,congruent,Social,First,3
971885,717.125,1,incongruent,Social,First,3
971885,463.765,1,congruent,Social,First,3
971885,449.4149999,1,congruent,Social,First,3
971885,444.7550001,1,incongruent,Social,First,3
971885,658.7899999,1,congruent,Social,First,3
971885,428.6,1,congruent,Social,First,3
971885,569.775,1,incongruent,Social,First,3
971885,495.8850001,1,incongruent,Social,First,3
971885,447.97,1,congruent,Social,First,3
971885,591.655,1,incongruent,Social,First,3
971885,577.035,1,congruent,Social,First,3
971885,526.97,1,incongruent,Social,First,3
971885,558.055,1,congruent,Social,First,3
971885,505.775,1,congruent,Social,First,3
971885,429.9849999,1,congruent,Social,First,3
971885,561.705,1,incongruent,Social,First,3
971885,612.245,1,congruent,Social,First,3
971885,599.88,1,congruent,Social,First,3
971885,529.16,1,incongruent,Social,First,3
971885,559.4599999,1,congruent,Social,First,3
971885,517.57,1,congruent,Social,First,3
971885,622.675,1,congruent,Social,First,3
971885,560.79,1,incongruent,Social,First,3
971885,507.245,1,congruent,Social,First,3
971885,608.6299999,1,incongruent,Social,First,3
971885,659.695,1,incongruent,Social,First,3
971885,373.4149999,1,congruent,Social,First,3
971885,514.43,1,incongruent,Social,First,3
971885,461.9,1,incongruent,Social,First,3
971885,442.885,1,congruent,Social,First,3
971885,422.96,1,incongruent,Social,First,3
971885,473.66,1,incongruent,Social,First,3
971885,438.955,1,incongruent,Social,First,3
971885,466,1,congruent,Social,First,3
971885,578.06,1,incongruent,Social,First,3
971885,434.35,1,incongruent,Social,First,3
971885,540.68,1,incongruent,Social,First,3
971885,503.425,1,congruent,Social,First,3
971885,484.6249999,1,congruent,Social,First,3
971885,498.43,1,incongruent,Social,First,3
971885,441.3899999,1,incongruent,Social,First,3
971885,399.43,1,incongruent,Social,First,3
971885,471.24,1,incongruent,Social,First,3
971885,442.565,1,congruent,Social,First,3
971885,416.42,1,congruent,Social,First,3
971885,487.34,1,incongruent,Social,First,3
971885,373.66,1,congruent,Social,First,3
971885,465.815,1,congruent,Social,First,3
971885,444.8500001,1,congruent,Social,First,3
971885,528.18,1,incongruent,Social,First,3
971885,416.23,1,congruent,Social,First,3
971885,432.925,1,incongruent,Social,First,3
971885,408.25,1,congruent,Social,First,3
971885,534.86,1,incongruent,Social,First,3
971885,554.59,1,incongruent,Social,First,3
971885,540.68,1,congruent,Social,First,3
971885,767.935,1,incongruent,Social,First,3
971885,652.9850001,0,incongruent,Social,Second,4
971885,626.6099999,0,incongruent,Social,Second,4
971885,803.565,1,incongruent,Social,Second,4
971885,788.13,1,congruent,Social,Second,4
971885,595.155,1,incongruent,Social,Second,4
971885,1224.33,1,congruent,Social,Second,4
971885,531.615,1,congruent,Social,Second,4
971885,559.475,1,incongruent,Social,Second,4
971885,420.3250001,1,congruent,Social,Second,4
971885,416.04,1,congruent,Social,Second,4
971885,507.875,1,incongruent,Social,Second,4
971885,422.78,1,congruent,Social,Second,4
971885,429.275,1,congruent,Social,Second,4
971885,462.13,1,congruent,Social,Second,4
971885,407.905,1,congruent,Social,Second,4
971885,425.6000001,1,congruent,Social,Second,4
971885,449.2800001,1,congruent,Social,Second,4
971885,509.8550001,1,incongruent,Social,Second,4
971885,439.665,1,congruent,Social,Second,4
971885,513.0299999,1,incongruent,Social,Second,4
971885,472.645,1,congruent,Social,Second,4
971885,605.015,1,incongruent,Social,Second,4
971885,506.675,1,incongruent,Social,Second,4
971885,446.2949999,1,incongruent,Social,Second,4
971885,449.3600001,1,incongruent,Social,Second,4
971885,507.995,1,congruent,Social,Second,4
971885,388.65,1,congruent,Social,Second,4
971885,586.43,1,incongruent,Social,Second,4
971885,510.565,1,incongruent,Social,Second,4
971885,475.6949999,1,congruent,Social,Second,4
971885,455.37,1,congruent,Social,Second,4
971885,518.39,1,incongruent,Social,Second,4
971885,463.3650001,1,congruent,Social,Second,4
971885,559.445,1,incongruent,Social,Second,4
971885,527.4449999,1,congruent,Social,Second,4
971885,516.395,1,congruent,Social,Second,4
971885,518.6150001,1,incongruent,Social,Second,4
971885,674.9049999,1,incongruent,Social,Second,4
971885,479.715,1,incongruent,Social,Second,4
971885,754.065,1,incongruent,Social,Second,4
971885,700.81,1,incongruent,Social,Second,4
971885,540.07,1,congruent,Social,Second,4
971885,413.0150001,1,congruent,Social,Second,4
971885,466.69,1,congruent,Social,Second,4
971885,384.725,1,congruent,Social,Second,4
971885,566.1749999,1,incongruent,Social,Second,4
971885,423.665,1,incongruent,Social,Second,4
971885,466.64,1,incongruent,Social,Second,4
971885,348.685,1,congruent,Social,Second,4
971885,516.735,1,incongruent,Social,Second,4
971885,469.595,1,congruent,Social,Second,4
971885,732.635,1,incongruent,Social,Second,4
971885,517.67,1,congruent,Social,Second,4
971885,412.4199999,1,congruent,Social,Second,4
971885,471.5549999,1,congruent,Social,Second,4
971885,580.795,1,incongruent,Social,Second,4
971885,426.695,1,congruent,Social,Second,4
971885,392.55,1,congruent,Social,Second,4
971885,404.4949999,1,congruent,Social,Second,4
971885,386.97,1,congruent,Social,Second,4
971885,516.31,1,congruent,Social,Second,4
971885,382.475,1,congruent,Social,Second,4
971885,575.555,1,incongruent,Social,Second,4
971885,514.71,1,congruent,Social,Second,4
971885,461.15,1,incongruent,Social,Second,4
971885,439.03,1,congruent,Social,Second,4
971885,658.665,1,incongruent,Social,Second,4
971885,546.74,1,congruent,Social,Second,4
971885,463.5000001,1,incongruent,Social,Second,4
971885,369.765,1,congruent,Social,Second,4
971885,397.015,0,incongruent,Social,Second,4
971885,440.065,1,congruent,Social,Second,4
971885,578.3449999,1,incongruent,Social,Second,4
971885,509.415,1,incongruent,Social,Second,4
971885,469.605,1,incongruent,Social,Second,4
971885,426.5299999,1,incongruent,Social,Second,4
971885,437.82,1,incongruent,Social,Second,4
971885,452.59,1,congruent,Social,Second,4
971885,565.235,1,incongruent,Social,Second,4
971885,560.785,1,congruent,Social,Second,4
971885,473.9400001,1,incongruent,Social,Second,4
971885,467.575,1,congruent,Social,Second,4
971885,460.0699999,1,congruent,Social,Second,4
971885,503.1150001,1,incongruent,Social,Second,4
971885,598.0499999,1,incongruent,Social,Second,4
971885,504.255,1,congruent,Social,Second,4
971885,532.7250001,1,incongruent,Social,Second,4
971885,538.65,1,incongruent,Social,Second,4
971885,611.5100001,1,incongruent,Social,Second,4
971885,541.145,1,incongruent,Social,Second,4
971885,360.635,1,incongruent,Social,Second,4
971885,481.4299999,1,congruent,Social,Second,4
972029,967.355,1,congruent,Social,First,1
972029,660.6000001,1,congruent,Social,First,1
972029,1113.425,1,incongruent,Social,First,1
972029,602.665,1,incongruent,Social,First,1
972029,959.365,1,congruent,Social,First,1
972029,574.45,1,congruent,Social,First,1
972029,631.13,1,incongruent,Social,First,1
972029,593.945,1,congruent,Social,First,1
972029,690.055,1,incongruent,Social,First,1
972029,574.4500001,1,incongruent,Social,First,1
972029,605.2000001,1,incongruent,Social,First,1
972029,497.8199999,1,incongruent,Social,First,1
972029,734.6,1,congruent,Social,First,1
972029,575.8,1,incongruent,Social,First,1
972029,595.97,1,incongruent,Social,First,1
972029,543.4900001,1,incongruent,Social,First,1
972029,558.175,1,incongruent,Social,First,1
972029,539.665,1,congruent,Social,First,1
972029,547.6599999,1,incongruent,Social,First,1
972029,473.7849999,1,incongruent,Social,First,1
972029,603.83,1,congruent,Social,First,1
972029,1056.105,1,congruent,Social,First,1
972029,605.14,1,incongruent,Social,First,1
972029,725.63,1,incongruent,Social,First,1
972029,578.035,1,congruent,Social,First,1
972029,507.325,1,congruent,Social,First,1
972029,522.975,1,incongruent,Social,First,1
972029,461.7250001,1,incongruent,Social,First,1
972029,502.035,1,congruent,Social,First,1
972029,537.275,1,congruent,Social,First,1
972029,518.6000001,1,congruent,Social,First,1
972029,515.4850001,1,congruent,Social,First,1
972029,426.4150001,1,congruent,Social,First,1
972029,605.195,1,congruent,Social,First,1
972029,637.2049999,1,congruent,Social,First,1
972029,666.865,1,incongruent,Social,First,1
972029,535.76,1,congruent,Social,First,1
972029,476.48,1,congruent,Social,First,1
972029,540.345,1,congruent,Social,First,1
972029,504.905,1,incongruent,Social,First,1
972029,603.975,1,incongruent,Social,First,1
972029,614.15,1,congruent,Social,First,1
972029,554.575,1,congruent,Social,First,1
972029,553.49,1,incongruent,Social,First,1
972029,477.71,1,incongruent,Social,First,1
972029,523.655,1,incongruent,Social,First,1
972029,523.56,1,congruent,Social,First,1
972029,547.0449999,1,incongruent,Social,First,1
972029,531.815,1,congruent,Social,First,1
972029,472.6400001,1,incongruent,Social,First,1
972029,547.985,1,incongruent,Social,First,1
972029,544.2949999,1,incongruent,Social,First,1
972029,694.63,1,congruent,Social,First,1
972029,585.6549999,1,congruent,Social,First,1
972029,574.7199999,1,congruent,Social,First,1
972029,580.2450001,1,incongruent,Social,First,1
972029,587.99,1,congruent,Social,First,1
972029,519.2249999,1,congruent,Social,First,1
972029,474.6899999,1,congruent,Social,First,1
972029,511.075,1,congruent,Social,First,1
972029,542.7999999,1,incongruent,Social,First,1
972029,578.94,1,incongruent,Social,First,1
972029,533.71,1,congruent,Social,First,1
972029,522.445,1,incongruent,Social,First,1
972029,815.93,1,congruent,Social,First,1
972029,506.4750001,1,incongruent,Social,First,1
972029,542.9550001,1,congruent,Social,First,1
972029,735.2499999,1,congruent,Social,First,1
972029,619.0500001,1,incongruent,Social,First,1
972029,538.195,1,incongruent,Social,First,1
972029,573.1949999,1,incongruent,Social,First,1
972029,746.175,1,congruent,Social,First,1
972029,686.22,1,incongruent,Social,First,1
972029,544.325,1,congruent,Social,First,1
972029,528.62,1,incongruent,Social,First,1
972029,563.54,1,incongruent,Social,First,1
972029,670.65,1,incongruent,Social,First,1
972029,546.595,1,congruent,Social,First,1
972029,520.335,1,congruent,Social,First,1
972029,473.5300001,1,congruent,Social,First,1
972029,699.96,1,incongruent,Social,First,1
972029,528.9599999,1,incongruent,Social,First,1
972029,527.55,1,congruent,Social,First,1
972029,519.055,1,congruent,Social,First,1
972029,529.1299999,1,incongruent,Social,First,1
972029,574.3250001,1,incongruent,Social,First,1
972029,695.8499999,1,congruent,Social,First,1
972029,540.29,1,incongruent,Social,First,1
972029,498.71,1,incongruent,Social,First,1
972029,490.5399999,1,incongruent,Social,First,1
972029,413.4,1,congruent,Social,First,1
972029,541.66,1,congruent,Social,First,1
972029,983.245,1,congruent,Social,Second,2
972029,579.655,1,incongruent,Social,Second,2
972029,483.875,1,incongruent,Social,Second,2
972029,545.225,1,incongruent,Social,Second,2
972029,752.175,1,congruent,Social,Second,2
972029,582.01,1,congruent,Social,Second,2
972029,549.0400001,1,congruent,Social,Second,2
972029,469.845,1,congruent,Social,Second,2
972029,508.5450001,1,congruent,Social,Second,2
972029,582.82,1,congruent,Social,Second,2
972029,730.17,1,incongruent,Social,Second,2
972029,622.1299999,1,congruent,Social,Second,2
972029,599.7199999,1,incongruent,Social,Second,2
972029,523.7,1,congruent,Social,Second,2
972029,602.635,1,incongruent,Social,Second,2
972029,578.37,1,congruent,Social,Second,2
972029,709.255,1,congruent,Social,Second,2
972029,505.4949999,1,congruent,Social,Second,2
972029,454.395,1,congruent,Social,Second,2
972029,747.995,1,incongruent,Social,Second,2
972029,515.585,1,incongruent,Social,Second,2
972029,531.4249999,1,incongruent,Social,Second,2
972029,517.015,1,incongruent,Social,Second,2
972029,505.55,1,incongruent,Social,Second,2
972029,586.585,1,congruent,Social,Second,2
972029,455.995,1,incongruent,Social,Second,2
972029,534.8,1,congruent,Social,Second,2
972029,514.9150001,1,incongruent,Social,Second,2
972029,538.77,1,congruent,Social,Second,2
972029,726.19,1,incongruent,Social,Second,2
972029,572.725,1,congruent,Social,Second,2
972029,552.105,1,incongruent,Social,Second,2
972029,531.45,1,incongruent,Social,Second,2
972029,563.8349999,1,incongruent,Social,Second,2
972029,506.62,1,congruent,Social,Second,2
972029,755.4800001,1,incongruent,Social,Second,2
972029,531.59,1,incongruent,Social,Second,2
972029,543.22,1,incongruent,Social,Second,2
972029,490.415,1,incongruent,Social,Second,2
972029,516.01,1,congruent,Social,Second,2
972029,587.5500001,1,incongruent,Social,Second,2
972029,557.7499999,1,congruent,Social,Second,2
972029,563.29,1,incongruent,Social,Second,2
972029,705.615,1,congruent,Social,Second,2
972029,716.2449999,1,incongruent,Social,Second,2
972029,717.96,1,incongruent,Social,Second,2
972029,639.49,1,incongruent,Social,Second,2
972029,512.22,1,incongruent,Social,Second,2
972029,711.4500001,1,incongruent,Social,Second,2
972029,666.01,1,incongruent,Social,Second,2
972029,765.0550001,1,congruent,Social,Second,2
972029,745.12,1,congruent,Social,Second,2
972029,471.465,1,incongruent,Social,Second,2
972029,508.795,1,incongruent,Social,Second,2
972029,492.1850001,1,congruent,Social,Second,2
972029,524.9999999,1,incongruent,Social,Second,2
972029,528.88,1,incongruent,Social,Second,2
972029,485.2999999,1,incongruent,Social,Second,2
972029,493.2850001,1,congruent,Social,Second,2
972029,538.325,1,congruent,Social,Second,2
972029,543.785,1,congruent,Social,Second,2
972029,527.61,1,congruent,Social,Second,2
972029,527.0649999,1,congruent,Social,Second,2
972029,493.9049999,1,congruent,Social,Second,2
972029,595.69,1,congruent,Social,Second,2
972029,621.1249999,1,incongruent,Social,Second,2
972029,525.4299999,1,congruent,Social,Second,2
972029,573.7449999,1,incongruent,Social,Second,2
972029,513.18,1,incongruent,Social,Second,2
972029,496.635,1,congruent,Social,Second,2
972029,540.81,1,congruent,Social,Second,2
972029,491.395,1,congruent,Social,Second,2
972029,411.1500001,1,congruent,Social,Second,2
972029,600.2249999,1,incongruent,Social,Second,2
972029,541.2250001,1,incongruent,Social,Second,2
972029,546.2199999,1,congruent,Social,Second,2
